grain_ID;grain_R;grain volume;b/a;a;b;c
16153,00;28,94;101532,9419;0,65;38,40129566;25,12385288;25,12385288
16154,00;12,93;9049,045146;0,89;14,02342644;12,41166378;12,41166378
16155,00;17,39;22026,68842;0,64;23,52460432;14,95096194;14,95096194
16156,00;22,92;50418,47628;0,65;30,4894359;19,8689931;19,8689931
16157,00;8,10;2228,202905;0,40;14,83696047;5,98770773;5,98770773
16158,00;26,16;74993,13168;0,84;29,40684704;24,67415048;24,67415048
16159,00;14,66;13192,26783;0,63;20,04076196;12,53598057;12,53598057
16160,00;18,37;25974,1259;0,46;30,71608593;14,20833634;14,20833634
16161,00;36,24;199296,5266;0,74;44,41456608;32,72976209;32,72976209
16162,00;39,19;252121,4387;0,44;67,60736482;29,83757883;29,83757883
16163,00;47,96;461977,2373;0,55;71,85387236;39,17787669;39,17787669
16164,00;23,98;57747,15466;0,73;29,58908812;21,58515641;21,58515641
16165,00;8,92;2973,540194;0,68;11,54589072;7,841134091;7,841134091
16166,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
16167,00;7,46;1741,489552;0,64;10,05052944;6,431639031;6,431639031
16168,00;16,33;18232,28175;0,62;22,50155326;13,90816896;13,90816896
16169,00;17,84;23788,32154;0,84;20,09695943;16,81018208;16,81018208
16170,00;16,08;17422,03392;0,91;17,06952338;15,60969529;15,60969529
16171,00;41,17;292309,6941;0,58;59,46838693;34,25580875;34,25580875
16172,00;20,54;36281,69912;0,57;29,89205119;17,02243347;17,02243347
16173,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16174,00;12,93;9049,045146;0,85;14,40917844;12,24439871;12,24439871
16175,00;10,17;4407,464687;0,53;15,55986211;8,223321012;8,223321012
16176,00;22,57;48144,17778;0,82;25,79832061;21,10726023;21,10726023
16177,00;20,54;36281,69912;0,88;22,34733503;19,68732153;19,68732153
16178,00;25,54;69822,37092;0,48;41,567905;20,02506447;20,02506447
16179,00;5,64;752,2527779;0,68;7,27446478;4,968634752;4,968634752
16180,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
16181,00;34,14;166736,3347;0,62;47,18288577;29,04548086;29,04548086
16182,00;18,28;25594,56478;0,47;30,31789886;14,19645859;14,19645859
16183,00;24,91;64776,23734;0,70;31,61413933;22,11682964;22,11682964
16184,00;48,94;491047,5591;0,61;68,33426502;41,41886653;41,41886653
16185,00;7,26;1603,439718;0,34;14,91747023;5,065641184;5,065641184
16186,00;19,34;30298,46316;0,64;26,11283207;16,64328337;16,64328337
16187,00;31,79;134579,6501;0,83;36,02862376;29,86218325;29,86218325
16188,00;11,28;6018,022223;0,62;15,58233855;9,602101027;9,602101027
16189,00;9,36;3430,542792;0,96;9,645389059;9,214615982;9,214615982
16190,00;20,92;38354,63441;0,38;39,78147448;15,17134838;15,17134838
16191,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16192,00;26,31;76304,94652;0,61;36,55479236;22,32337634;22,32337634
16193,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
16194,00;10,17;4407,464687;0,61;14,21027487;8,604960413;8,604960413
16195,00;15,83;16624,15746;0,77;18,86779011;14,50323884;14,50323884
16196,00;25,89;72715,7818;0,72;32,21860761;23,21221852;23,21221852
16197,00;7,46;1741,489552;0,34;15,27222751;5,217529814;5,217529814
16198,00;11,63;6590,937531;0,44;20,01134904;8,867294031;8,867294031
16199,00;26,91;81627,38839;0,86;29,75886885;25,58971426;25,58971426
16200,00;10,56;4925,676281;0,36;20,99614259;7,483743118;7,483743118
16201,00;33,48;157207,6435;0,96;34,49353613;32,98554506;32,98554506
16202,00;34,92;178391,6565;0,72;43,49310258;31,29196025;31,29196025
16203,00;31,41;129839,3525;0,72;39,05773539;28,17119932;28,17119932
16204,00;14,66;13192,26783;0,45;25,0005088;11,22382797;11,22382797
16205,00;19,13;29336,65277;0,54;29,00546931;15,53892703;15,53892703
16206,00;23,52;54481,74635;0,85;26,29125424;22,24208791;22,24208791
16207,00;15,96;17021,53731;0,92;16,92642257;15,49431912;15,49431912
16208,00;23,60;55070,73508;0,79;27,71750702;21,77905587;21,77905587
16209,00;29,35;105904,8064;0,64;39,36546768;25,34287159;25,34287159
16210,00;9,36;3430,542792;0,52;14,46432525;7,52467984;7,52467984
16211,00;8,92;2973,540194;0,52;13,78070367;7,177230682;7,177230682
16212,00;22,39;47020,21794;0,77;26,75092774;20,48465199;20,48465199
16213,00;8,69;2753,336051;0,57;12,62084072;7,216741726;7,216741726
16214,00;36,02;195683,9562;0,65;47,99464836;31,19872875;31,19872875
16215,00;14,38;12466,19268;0,57;20,98399311;11,90908913;11,90908913
16216,00;23,81;56552,40988;0,64;32,13412287;20,49736471;20,49736471
16217,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
16218,00;15,45;15450,96808;0,70;19,53404089;13,74160614;13,74160614
16219,00;17,39;22026,68842;0,56;25,59859843;14,33250843;14,33250843
16220,00;27,50;87068,13082;0,78;32,31965195;25,36015878;25,36015878
16221,00;16,45;18641,9865;0,83;18,62251815;15,45904235;15,45904235
16222,00;5,28;615,7095358;0,75;6,38441045;4,798254015;4,798254015
16223,00;55,96;733991,3104;0,53;85,84126641;45,18071469;45,18071469
16224,00;26,16;74993,13168;0,59;37,2185003;21,93244281;21,93244281
16225,00;18,50;26514,07599;0,67;24,0946799;16,20814686;16,20814686
16226,00;14,66;13192,26783;0,72;18,30117565;13,11825083;13,11825083
16227,00;8,46;2538,853126;0,43;14,95821505;6,365530417;6,365530417
16228,00;16,57;19054,71493;0,55;24,72347676;13,56444882;13,56444882
16229,00;12,13;7482,236052;0,65;16,22960903;10,49101165;10,49101165
16230,00;48,86;488602,5119;0,77;58,13797375;44,79232414;44,79232414
16231,00;40,78;284114,3977;0,58;58,65231657;34,00632739;34,00632739
16232,00;29,18;104075,7334;0,43;51,48628914;21,96770256;21,96770256
16233,00;8,92;2973,540194;0,55;13,25307567;7,318705356;7,318705356
16234,00;5,64;752,2527779;0,56;8,298463759;4,651989701;4,651989701
16235,00;61,50;974219,9114;0,46;103,6673444;47,36561814;47,36561814
16236,00;20,54;36281,69912;0,58;29,65655933;17,08988428;17,08988428
16237,00;19,88;32903,53951;0,84;22,28209007;18,77582557;18,77582557
16238,00;57,31;788504,9721;0,55;84,96309695;47,06984263;47,06984263
16239,00;11,63;6590,937531;0,70;14,74042709;10,33175882;10,33175882
16240,00;13,82;11055,81279;0,51;21,71537459;11,02471498;11,02471498
16241,00;19,54;31270,56078;0,64;26,33883425;16,8354704;16,8354704
16242,00;20,15;34247,51604;0,48;32,8764772;15,76985124;15,76985124
16243,00;17,84;23788,32154;0,86;19,71700468;16,97137875;16,97137875
16244,00;9,36;3430,542792;0,45;16,02659851;7,148524947;7,148524947
16245,00;17,67;23122,42103;0,71;22,16223986;15,78212658;15,78212658
16246,00;24,39;60770,19203;0,63;33,15480994;20,9183646;20,9183646
16247,00;63,10;1052488,157;0,88;68,71979959;60,4676878;60,4676878
16248,00;31,25;127881,012;0,47;51,51912343;24,34302219;24,34302219
16249,00;26,16;74993,13168;0,75;31,68293716;23,77134321;23,77134321
16250,00;22,39;47020,21794;0,64;30,24578503;19,26484786;19,26484786
16251,00;26,98;82301,06486;0,89;29,08506328;25,99102554;25,99102554
16252,00;15,45;15450,96808;0,80;17,8616692;14,37052128;14,37052128
16253,00;21,48;41535,15192;0,67;27,9869863;18,82285642;18,82285642
16254,00;25,23;67283,53392;0,82;28,87094367;23,5873745;23,5873745
16255,00;14,10;11753,94966;0,78;16,63726311;12,98693498;12,98693498
16256,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16257,00;16,37;18360,48276;0,60;22,91570854;13,830284;13,830284
16258,00;15,19;14684,8938;0,56;22,48877075;12,4855662;12,4855662
16259,00;18,50;26514,07599;0,74;22,68500299;16,70415546;16,70415546
16260,00;19,54;31270,56078;0,58;27,95117944;16,34268692;16,34268692
16261,00;17,84;23788,32154;0,85;19,84516196;16,91649059;16,91649059
16262,00;50,07;525702,0179;0,70;63,57926183;44,42912669;44,42912669
16263,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16264,00;15,96;17021,53731;0,82;18,24649504;14,92331682;14,92331682
16265,00;29,01;102257,3131;0,75;35,08062176;26,37966298;26,37966298
16266,00;24,91;64776,23734;0,74;30,41925395;22,54702648;22,54702648
16267,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
16268,00;24,10;58648,66127;0,86;26,67947769;22,90847004;22,90847004
16269,00;23,94;57447,68835;0,87;26,28611302;22,84171922;22,84171922
16270,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
16271,00;13,82;11055,81279;0,68;17,90234195;12,14216441;12,14216441
16272,00;9,36;3430,542792;0,90;10,02223081;9,03971869;9,03971869
16273,00;12,30;7787,610372;0,80;14,25279263;11,42109699;11,42109699
16274,00;37,32;217686,194;0,33;78,31871275;25,7595557;25,7595557
16275,00;26,58;78618,79008;0,75;32,14442501;24,16384507;24,16384507
16276,00;11,28;6018,022223;0,72;14,0592546;10,10884276;10,10884276
16277,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
16278,00;28,91;101171,4005;0,76;34,56108804;26,43570356;26,43570356
16279,00;27,93;91224,80147;0,85;31,14419604;26,44378373;26,44378373
16280,00;11,97;7180,961044;0,60;16,83565975;10,09094666;10,09094666
16281,00;25,07;66025,91827;0,82;28,51290973;23,51213955;23,51213955
16282,00;5,64;752,2527779;0,56;8,298463759;4,651989701;4,651989701
16283,00;15,19;14684,8938;0,70;19,23749393;13,49947418;13,49947418
16284,00;6,20;997,6594824;0,36;12,27138311;4,405549703;4,405549703
16285,00;19,95;33245,19003;0,84;22,36630903;18,83748609;18,83748609
16286,00;21,30;40465,61049;0,75;25,72984571;19,37671506;19,37671506
16287,00;7,98;2127,692162;0,29;18,19743259;5,28329709;5,28329709
16288,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
16289,00;16,45;18641,9865;0,74;20,0335237;14,90469584;14,90469584
16290,00;23,94;57447,68835;0,71;30,18062509;21,31708706;21,31708706
16291,00;5,64;752,2527779;1,00;5,641895835;5,641895835;5,641895835
16292,00;30,25;115963,3022;0,58;43,36770346;25,26578348;25,26578348
16293,00;43,01;333355,9792;0,38;82,04966036;31,14378741;31,14378741
16294,00;14,10;11753,94966;0,86;15,648181;13,39108227;13,39108227
16295,00;9,77;3908,820095;0,41;17,6985616;7,261219255;7,261219255
16296,00;33,69;160164,8825;0,75;40,71187257;30,64635343;30,64635343
16297,00;11,37;6159,619154;0,78;13,45016022;10,45607999;10,45607999
16298,00;30,90;123607,7446;0,81;35,49055072;28,83514683;28,83514683
16299,00;49,37;503950,5915;0,54;74,77982137;40,11044344;40,11044344
16300,00;22,21;45905,14333;0,85;24,6881556;21,06890895;21,06890895
16301,00;13,53;10372,07306;0,91;14,38741887;13,11888832;13,11888832
16302,00;12,62;8410,44174;0,60;17,66307243;10,66183541;10,66183541
16303,00;12,62;8410,44174;0,71;15,87128617;11,24757862;11,24757862
16304,00;15,71;16229,91908;0,69;20,10185137;13,88340023;13,88340023
16305,00;46,87;431158,9806;0,94;48,81803036;45,91813991;45,91813991
16306,00;41,65;302662,4573;0,57;60,31405548;34,61192123;34,61192123
16307,00;63,39;1067114,154;0,36;125,0084342;45,14311027;45,14311027
16308,00;20,73;37313,36815;0,84;23,2374503;19,5791433;19,5791433
16309,00;35,01;179702,8209;0,67;45,54300592;30,69179557;30,69179557
16310,00;26,46;77624,32227;0,80;30,58361955;24,61558519;24,61558519
16311,00;7,98;2127,692162;0,77;9,537253368;7,297908805;7,297908805
16312,00;22,21;45905,14333;0,96;22,75379233;21,94620715;21,94620715
16313,00;16,69;19470,44512;0,56;24,44564003;13,78932251;13,78932251
16314,00;29,72;109965,963;0,83;33,59547405;27,95403144;27,95403144
16315,00;23,98;57747,15466;0,46;40,09952884;18,54177709;18,54177709
16316,00;29,62;108853,3278;0,77;35,12386971;27,20040509;27,20040509
16317,00;42,46;320535,4905;0,79;49,78299422;39,20606447;39,20606447
16318,00;18,34;25823,42742;0,65;24,48057621;15,86908255;15,86908255
16319,00;26,84;80955,56019;0,87;29,39485323;25,6414977;25,6414977
16320,00;22,79;49561,51655;0,90;24,45086852;21,99788076;21,99788076
16321,00;14,38;12466,19268;0,55;21,32069057;11,81468044;11,81468044
16322,00;43,41;342538,0293;0,66;57,43984827;37,73144613;37,73144613
16323,00;38,88;246265,8631;0,41;70,55974132;28,86551517;28,86551517
16324,00;23,60;55070,73508;0,75;28,52704461;21,46780993;21,46780993
16325,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16326,00;34,09;165883,4645;0,57;49,32150377;28,33603558;28,33603558
16327,00;37,85;227081,927;0,81;43,4385577;35,32720532;35,32720532
16328,00;23,43;53894,87257;0,75;28,29747637;21,32335646;21,32335646
16329,00;13,82;11055,81279;0,78;16,35740779;12,70263423;12,70263423
16330,00;24,79;63844,21412;0,91;26,44837335;24,00584428;24,00584428
16331,00;9,36;3430,542792;0,55;13,91274199;7,672391405;7,672391405
16332,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16333,00;38,70;242871,352;0,55;57,97452509;31,62461454;31,62461454
16334,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
16335,00;11,28;6018,022223;0,42;20,19274381;8,434996783;8,434996783
16336,00;16,45;18641,9865;0,72;20,51685466;14,72808897;14,72808897
16337,00;42,41;319474,7008;0,43;74,05539434;32,09191121;32,09191121
16338,00;13,53;10372,07306;0,54;20,36795197;11,02591901;11,02591901
16339,00;9,46;3544,674081;0,37;18,45592422;6,771360737;6,771360737
16340,00;31,79;134579,6501;0,59;45,33533125;26,62116125;26,62116125
16341,00;11,28;6018,022223;0,69;14,39629946;9,989808268;9,989808268
16342,00;24,91;64776,23734;0,62;34,31189962;21,22956878;21,22956878
16343,00;22,21;45905,14333;0,49;35,59920004;17,54552023;17,54552023
16344,00;26,76;80285,58521;0,64;35,99442306;23,07580581;23,07580581
16345,00;37,53;221428,5993;0,75;45,47521246;34,09456733;34,09456733
16346,00;22,03;44799,02537;0,82;25,09515776;20,64405527;20,64405527
16347,00;32,29;140987,5478;0,80;37,32978559;30,02744126;30,02744126
16348,00;20,24;34752,38834;0,71;25,54795982;18,02062758;18,02062758
16349,00;9,36;3430,542792;0,39;17,66856487;6,808265417;6,808265417
16350,00;16,81;19889,15549;0,84;18,88197763;15,85769744;15,85769744
16351,00;18,01;24460,4945;0,44;30,9182399;13,7429805;13,7429805
16352,00;38,88;246265,8631;0,58;56,13520888;32,36235602;32,36235602
16353,00;29,04;102620,142;0,92;30,66785039;28,26378579;28,26378579
16354,00;20,15;34247,51604;0,68;26,02185533;17,72560655;17,72560655
16355,00;30,12;114454,0303;0,75;36,32931796;27,42474626;27,42474626
16356,00;28,91;101171,4005;0,73;35,60733952;26,04442739;26,04442739
16357,00;14,38;12466,19268;0,81;16,51052385;13,42586224;13,42586224
16358,00;8,46;2538,853126;0,72;10,53452237;7,585200398;7,585200398
16359,00;20,73;37313,36815;0,64;27,93387411;17,85756897;17,85756897
16360,00;28,77;99729,54147;0,92;30,35403684;28,00653483;28,00653483
16361,00;26,31;76304,94652;0,54;39,56948906;21,45615116;21,45615116
16362,00;33,26;154097,6492;0,59;47,04956222;27,96249431;27,96249431
16363,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
16364,00;36,54;204299,6424;0,48;59,50410405;28,62964997;28,62964997
16365,00;22,57;48144,17778;0,86;24,94789258;21,46399951;21,46399951
16366,00;15,71;16229,91908;0,70;19,90988559;13,95016969;13,95016969
16367,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
16368,00;16,21;17825,62325;0,56;23,76767602;13,38088067;13,38088067
16369,00;14,25;12108,3254;0,44;24,511203;10,85963988;10,85963988
16370,00;38,29;235171,6997;0,81;44,18122402;35,64752256;35,64752256
16371,00;30,64;120530,4629;0,57;44,48388708;25,43330168;25,43330168
16372,00;14,10;11753,94966;0,94;14,68926823;13,82125653;13,82125653
16373,00;7,46;1741,489552;0,75;9,013960551;6,791384287;6,791384287
16374,00;21,16;39669,58008;0,80;24,60935535;19,61708068;19,61708068
16375,00;15,19;14684,8938;0,67;19,87443763;13,28139448;13,28139448
16376,00;26,76;80285,58521;0,82;30,60274627;25,02616383;25,02616383
16377,00;14,66;13192,26783;0,73;18,06731521;13,20287813;13,20287813
16378,00;18,55;26745,63914;0,84;20,84205549;17,50297658;17,50297658
16379,00;5,64;752,2527779;1,00;5,641895835;5,641895835;5,641895835
16380,00;24,10;58648,66127;0,79;28,26769313;22,25561311;22,25561311
16381,00;27,78;89832,07155;0,74;33,88725385;25,15667359;25,15667359
16382,00;17,22;21377,81078;0,74;21,01552614;15,58357789;15,58357789
16383,00;40,34;274988,025;0,58;57,69937937;33,73082904;33,73082904
16384,00;35,35;184979,3683;0,45;59,79309747;27,17639307;27,17639307
16385,00;18,55;26745,63914;0,68;23,99170824;16,31366726;16,31366726
16386,00;18,28;25594,56478;0,88;19,97175032;17,49127653;17,49127653
16387,00;48,27;471151,8717;0,45;81,87255924;37,06525332;37,06525332
16388,00;16,98;20522,763;0,49;27,27788076;13,40195937;13,40195937
16389,00;14,66;13192,26783;0,86;16,1606709;13,96001009;13,96001009
16390,00;5,82;823,8671914;0,92;6,142200964;5,658773208;5,658773208
16391,00;16,21;17825,62325;0,81;18,57608738;15,13564505;15,13564505
16392,00;5,64;752,2527779;0,53;8,579851754;4,57506958;4,57506958
16393,00;27,93;91224,80147;0,74;34,09873936;25,27219693;25,27219693
16394,00;6,91;1381,976598;0,41;12,42341504;5,153301386;5,153301386
16395,00;15,45;15450,96808;0,53;23,5191454;12,52341506;12,52341506
16396,00;13,60;10536,63694;0,71;17,09138671;12,13159918;12,13159918
16397,00;18,06;24685,93596;0,76;21,62086896;16,5098802;16,5098802
16398,00;10,93;5462,742159;0,56;16,17509337;8,979200068;8,979200068
16399,00;32,04;137771,1802;0,74;39,22446733;28,95718612;28,95718612
16400,00;12,62;8410,44174;0,62;17,44214372;10,72914633;10,72914633
16401,00;19,13;29336,65277;0,66;25,26945821;16,64803616;16,64803616
16402,00;42,13;313134,6361;0,48;69,13467737;32,88313982;32,88313982
16403,00;18,50;26514,07599;0,72;22,95472333;16,60572771;16,60572771
16404,00;7,79;1979,855915;0,52;12,02483349;6,26950066;6,26950066
16405,00;23,09;51568,6803;0,76;27,74742737;21,06383007;21,06383007
16406,00;6,91;1381,976598;0,65;9,170073339;5,998181945;5,998181945
16407,00;25,27;67599,17173;0,85;28,16569394;23,93680351;23,93680351
16408,00;37,85;227081,927;0,73;46,51499156;34,13897736;34,13897736
16409,00;27,93;91224,80147;0,83;31,61715287;26,24525395;26,24525395
16410,00;32,53;144228,5624;0,77;38,82583315;29,77974268;29,77974268
16411,00;40,24;272973,4656;0,39;75,15700405;29,4463305;29,4463305
16412,00;11,37;6159,619154;0,79;13,26666629;10,52814174;10,52814174
16413,00;21,85;43701,93721;0,70;27,76164632;19,38578675;19,38578675
16414,00;22,12;45350,96021;0,60;31,14963566;18,64328561;18,64328561
16415,00;17,16;21162,95941;0,48;27,85288926;13,46817555;13,46817555
16416,00;32,35;141795,498;0,80;37,46023533;30,06087833;30,06087833
16417,00;21,71;42885,0919;0,70;27,52337603;19,28670404;19,28670404
16418,00;28,42;96155,22234;0,84;31,80914999;26,86371687;26,86371687
16419,00;29,18;104075,7334;0,70;37,12699491;25,86935115;25,86935115
16420,00;34,89;177955,3133;0,54;52,59324599;28,42144714;28,42144714
16421,00;11,63;6590,937531;0,83;13,19082995;10,92177517;10,92177517
16422,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
16423,00;28,96;101774,2082;0,80;33,58595572;26,89649606;26,89649606
16424,00;9,36;3430,542792;0,74;11,42719537;8,46578607;8,46578607
16425,00;33,73;160796,9732;0,84;37,84979121;31,84658628;31,84658628
16426,00;41,36;296436,3813;0,80;48,1581708;38,33420451;38,33420451
16427,00;57,81;809371,2038;0,51;90,78668854;46,1337207;46,1337207
16428,00;16,69;19470,44512;0,81;19,14989012;15,57975028;15,57975028
16429,00;28,91;101171,4005;0,69;36,86933059;25,59481237;25,59481237
16430,00;10,17;4407,464687;0,88;11,03955581;9,76279829;9,76279829
16431,00;29,18;104075,7334;0,87;32,03533286;27,8493982;27,8493982
16432,00;20,54;36281,69912;0,53;31,50004519;16,58226746;16,58226746
16433,00;43,70;349615,4977;0,63;59,65887853;37,40360747;37,40360747
16434,00;26,76;80285,58521;0,78;31,71315176;24,58412645;24,58412645
16435,00;13,53;10372,07306;0,74;16,55277017;12,23075133;12,23075133
16436,00;24,31;60161,4784;0,78;28,78933235;22,33567845;22,33567845
16437,00;10,56;4925,676281;0,46;17,66346231;8,159258838;8,159258838
16438,00;18,24;25404,36539;0,87;20,05454918;17,39015363;17,39015363
16439,00;25,23;67283,53392;0,61;35,10807661;21,3897926;21,3897926
16440,00;22,21;45905,14333;0,56;32,87652442;18,25758871;18,25758871
16441,00;6,93;1394,271513;0,29;15,69493297;4,605212129;4,605212129
16442,00;25,50;69448,61069;0,74;31,09068083;23,09257486;23,09257486
